,well_id_1,day_1,median_pixel_intensity_1,mw_area_shape_1,original_hyst1_area_1,original_hyst2_area_1,image_name_1,well_label,hyst1_area_1,hyst2_area_1,well_id_13,day_13,median_pixel_intensity_13,mw_area_shape_13,original_hyst1_area_13,original_hyst2_area_13,image_name_13,hyst1_area_13,hyst2_area_13
154,395,1,143.0,7476,19,0,well0395_day01_well.png,0395,0.017713300501900852,0.0,395,13,137.0,7134,548,157,well0395_day13_well.png,0.510888877633772,0.12345676974698773
155,2640,1,118.0,8277,270,208,well2640_day01_well.png,2640,0.251715322921749,0.2043810148120241,2640,13,69.0,12768,1684,557,well2640_day13_well.png,1.5699577918526861,0.4379963105036444
156,4360,1,117.0,8099,23,0,well4360_day01_well.png,4360,0.021442416397037874,0.0,4360,13,93.0,11664,10780,10663,well4360_day13_well.png,10.049967337394273,8.384837807720574
157,3257,1,118.0,8008,5,0,well3257_day01_well.png,3257,0.004661394868921277,0.0,3257,13,127.0,8645,328,128,well3257_day13_well.png,0.3057875034012358,0.10065265304213013
158,1895,1,123.0,8372,5,0,well1895_day01_well.png,1895,0.004661394868921277,0.0,1895,13,133.0,6806,8,0,well1895_day13_well.png,0.007458231790274043,0.0
159,3725,1,122.0,8188,0,0,well3725_day01_well.png,3725,0.0,0.0,3725,13,132.0,11660,360,0,well3725_day13_well.png,0.33562043056233193,0.0
160,3084,1,119.0,8372,12,0,well3084_day01_well.png,3084,0.011187347685411065,0.0,3084,13,130.0,8736,956,608,well3084_day13_well.png,0.8912586989377481,0.4781001019501181
161,4251,1,115.0,8008,11,0,well4251_day01_well.png,4251,0.010255068711626809,0.0,4251,13,127.0,10058,963,936,well4251_day13_well.png,0.8977846517542379,0.7360225253705766
162,3731,1,120.0,8096,295,165,well3731_day01_well.png,3731,0.27502229726635535,0.16212917040376912,3731,13,130.0,8648,631,434,well3731_day13_well.png,0.5882680324578652,0.3412754017209725
163,1703,1,135.0,7047,314,113,well1703_day01_well.png,1703,0.2927355977682562,0.1110339167007631,1703,13,134.0,7047,399,257,well1703_day13_well.png,0.3719793105399179,0.2020916549361519
164,4747,1,117.0,8184,207,0,well4747_day01_well.png,4747,0.19298174757334086,0.0,4747,13,125.0,8460,629,157,well4747_day13_well.png,0.5864034745102966,0.12345676974698773
165,2110,1,123.0,8099,264,110,well2110_day01_well.png,2110,0.24612164907904344,0.10808611360251275,2110,13,129.0,8742,210,83,well2110_day13_well.png,0.19577858449469362,0.06526695470700625
166,953,1,135.0,7308,262,208,well0953_day01_well.png,0953,0.24425709113147492,0.2043810148120241,953,13,132.0,8281,119,0,well0953_day13_well.png,0.11094119788032639,0.0
167,278,1,141.0,7134,81,0,well0278_day01_well.png,0278,0.07551459687652469,0.0,278,13,132.0,6318,174,0,well0278_day13_well.png,0.16221654143846043,0.0
168,4394,1,117.0,7656,8,0,well4394_day01_well.png,4394,0.007458231790274043,0.0,4394,13,127.0,9476,999,990,well4394_day13_well.png,0.9313466948104712,0.7784853633727252
169,2493,1,120.0,8004,64,0,well2493_day01_well.png,2493,0.059665854322192347,0.0,2493,13,131.0,8550,106,0,well2493_day13_well.png,0.09882157122113107,0.0
170,3006,1,119.0,8099,21,0,well3006_day01_well.png,3006,0.019577858449469365,0.0,3006,13,130.0,8550,2179,1593,well3006_day13_well.png,2.0314358838758926,1.252653721063385
171,488,1,142.0,8836,200,0,well0488_day01_well.png,0488,0.1864557947568511,0.0,488,13,142.0,7654,316,44,well0488_day13_well.png,0.2946001557158247,0.034599349483232233
172,1348,1,130.0,8645,76,0,well1348_day01_well.png,1348,0.07085320200760341,0.0,1348,13,133.0,6888,164,0,well1348_day13_well.png,0.1528937517006179,0.0
173,3216,1,117.0,8190,18,0,well3216_day01_well.png,3216,0.016781021528116596,0.0,3216,13,126.0,9800,416,161,well3216_day13_well.png,0.3878280530942502,0.1266021651545543
174,4716,1,118.0,8463,361,89,well4716_day01_well.png,4716,0.3365527095361162,0.08745149191476032,4716,13,127.0,8352,874,378,well4716_day13_well.png,0.8148118230874392,0.29723986601504054
175,3860,1,119.0,8096,117,0,well3860_day01_well.png,3860,0.10907663993275787,0.0,3860,13,131.0,11990,1169,656,well3860_day13_well.png,1.0898341203537945,0.5158448468409169
176,3674,1,117.0,7920,795,557,well3674_day01_well.png,3674,0.741161784158483,0.5473087752418145,3674,13,128.0,8370,1003,932,well3674_day13_well.png,0.9350758107056082,0.73287712996301
177,3093,1,116.0,8536,7,0,well3093_day01_well.png,3093,0.006525952816489788,0.0,3093,13,127.0,9603,438,179,well3093_day13_well.png,0.40833819051750386,0.14075644448860386
178,4260,1,115.0,7830,49,0,well4260_day01_well.png,4260,0.045681669715428516,0.0,4260,13,127.0,12992,3003,2545,well4260_day13_well.png,2.799633758274119,2.0012578280642277
179,4288,1,116.0,9486,91,0,well4288_day01_well.png,4288,0.08483738661436724,0.0,4288,13,127.0,8640,563,34,well4288_day13_well.png,0.5248730622405358,0.026735860964315815
180,2451,1,119.0,8004,72,0,well2451_day01_well.png,2451,0.06712408611246638,0.0,2451,13,130.0,8370,185,0,well2451_day13_well.png,0.17247161015008725,0.0
181,1154,1,127.0,9696,181,0,well1154_day01_well.png,1154,0.16874249425495022,0.0,1154,13,129.0,8372,262,0,well1154_day13_well.png,0.24425709113147492,0.0
182,1441,1,138.0,8352,538,480,well1441_day01_well.png,1441,0.5015660878959294,0.4716484957200556,1441,13,133.0,6804,47,0,well1441_day13_well.png,0.043817111767860004,0.0
183,1100,1,136.0,7917,1045,795,well1100_day01_well.png,1100,0.9742315276045469,0.7811678210363421,1100,13,134.0,6724,1104,854,well1100_day13_well.png,1.029235987057818,0.6715419195154619
184,2830,1,118.0,8372,14,0,well2830_day01_well.png,2830,0.013051905632979576,0.0,2830,13,127.0,8835,51,0,well2830_day13_well.png,0.04754622766299702,0.0
185,3235,1,118.0,7912,6,0,well3235_day01_well.png,3235,0.0055936738427055325,0.0,3235,13,127.0,8460,221,119,well3235_day13_well.png,0.20603365320632044,0.09357551337510535
186,1770,1,128.0,8004,105,0,well1770_day01_well.png,1770,0.09788929224734681,0.0,1770,13,138.0,7140,1942,1828,well1770_day13_well.png,1.810485767089024,1.437445701257921
187,1447,1,130.0,8256,24,0,well1447_day01_well.png,1447,0.02237469537082213,0.0,1447,13,134.0,6804,93,0,well1447_day13_well.png,0.08670194456193575,0.0
188,3022,1,116.0,7740,581,539,well3022_day01_well.png,3022,0.5416540837686524,0.5296219566523125,3022,13,115.0,14399,12791,12430,well3022_day13_well.png,11.92478035367441,9.774316229013106
189,3648,1,120.0,7826,5,0,well3648_day01_well.png,3648,0.004661394868921277,0.0,3648,13,130.0,8640,1136,993,well3648_day13_well.png,1.059068914218914,0.7808444099284001
190,3956,1,93.0,9702,153,0,well3956_day01_well.png,3956,0.14263868298899107,0.0,3956,13,100.0,10640,597,414,well3956_day13_well.png,0.5565705473492004,0.3255484246831396
191,2364,1,120.0,8648,50,0,well2364_day01_well.png,2364,0.04661394868921277,0.0,2364,13,128.0,8550,210,0,well2364_day13_well.png,0.19577858449469362,0.0
192,4008,1,117.0,8010,259,211,well4008_day01_well.png,4008,0.24146025421012215,0.20732881791027444,4008,13,129.0,8554,166,0,well4008_day13_well.png,0.1547583096481864,0.0
193,4570,1,117.0,7905,1644,735,well4570_day01_well.png,4570,1.5326666329013159,0.7222117590713352,4570,13,125.0,8544,2160,2047,well4570_day13_well.png,2.013722583373992,1.6096560998221905
194,4284,1,117.0,7921,7,0,well4284_day01_well.png,4284,0.006525952816489788,0.0,4284,13,127.0,8190,31,0,well4284_day13_well.png,0.028900648187311917,0.0
195,4271,1,116.0,7482,20,0,well4271_day01_well.png,4271,0.01864557947568511,0.0,4271,13,127.0,8277,41,0,well4271_day13_well.png,0.03822343792515447,0.0
196,350,1,148.0,8008,73,0,well0350_day01_well.png,0350,0.06805636508625064,0.0,350,13,145.0,7826,443,142,well0350_day13_well.png,0.4129995853864251,0.11166153696861311
197,3135,1,118.0,7920,272,214,well3135_day01_well.png,3135,0.2535798808693175,0.2102766210085248,3135,13,128.0,8370,209,108,well3135_day13_well.png,0.19484630552090937,0.08492567600429729
198,1465,1,136.0,6804,39,0,well1465_day01_well.png,1465,0.03635887997758596,0.0,1465,13,141.0,7308,46,0,well1465_day13_well.png,0.04288483279407575,0.0
199,2563,1,118.0,7740,15,0,well2563_day01_well.png,2563,0.01398418460676383,0.0,2563,13,131.0,9434,107,0,well2563_day13_well.png,0.09975385019491533,0.0
200,184,1,148.0,7826,154,0,well0184_day01_well.png,0184,0.14357096196277533,0.0,184,13,149.0,8178,650,496,well0184_day13_well.png,0.605981332959766,0.3900290305382542
201,1259,1,116.0,7565,34,0,well1259_day01_well.png,1259,0.031697485108664686,0.0,1259,13,129.0,8740,98,0,well1259_day13_well.png,0.09136333943085703,0.0
202,3457,1,118.0,8004,350,320,well3457_day01_well.png,3457,0.32629764082448937,0.31443233048003705,3457,13,120.0,12099,10012,9659,well3457_day13_well.png,9.333977085527964,7.595343560421366
203,3203,1,118.0,8188,23,0,well3203_day01_well.png,3203,0.021442416397037874,0.0,3203,13,128.0,9180,582,289,well3203_day13_well.png,0.5425863627424367,0.22725481819668442
204,2989,1,118.0,8099,19,0,well2989_day01_well.png,2989,0.017713300501900852,0.0,2989,13,127.0,8742,1962,1503,well2989_day13_well.png,1.829131346564709,1.1818823243931373
205,2738,1,120.0,7921,58,0,well2738_day01_well.png,2738,0.054072180479486816,0.0,2738,13,129.0,8366,633,529,well2738_day13_well.png,0.5901325904054336,0.4159785426506784
206,2526,1,120.0,7830,58,54,well2526_day01_well.png,2526,0.054072180479486816,0.05306045576850626,2526,13,132.0,6560,19,0,well2526_day13_well.png,0.017713300501900852,0.0
207,1177,1,123.0,8645,33,0,well1177_day01_well.png,1177,0.03076520613488043,0.0,1177,13,128.0,8832,168,112,well1177_day13_well.png,0.15662286759575492,0.08807107141186386
208,3712,1,119.0,7920,236,220,well3712_day01_well.png,3712,0.22001783781308426,0.2161722272050255,3712,13,130.0,9984,947,615,well3712_day13_well.png,0.8828681881736898,0.4836045439133596
209,1382,1,139.0,7140,46,0,well1382_day01_well.png,1382,0.04288483279407575,0.0,1382,13,134.0,6396,60,0,well1382_day13_well.png,0.05593673842705532,0.0
210,2936,1,119.0,8976,141,0,well2936_day01_well.png,2936,0.13145133530358,0.0,2936,13,129.0,8280,95,0,well2936_day13_well.png,0.08856650250950426,0.0
211,3791,1,121.0,8178,5,0,well3791_day01_well.png,3791,0.004661394868921277,0.0,3791,13,133.0,6400,171,137,well3791_day13_well.png,0.15941970451710766,0.1077297927091549
212,374,1,143.0,7476,337,255,well0374_day01_well.png,0374,0.31417801416529406,0.25056326335127954,374,13,136.0,8200,367,192,well0374_day13_well.png,0.34214638337882175,0.1509789795631952
213,1606,1,135.0,7225,33,0,well1606_day01_well.png,1606,0.03076520613488043,0.0,1606,13,137.0,11514,986,341,well1606_day13_well.png,0.9192270681512759,0.26814495849504977
214,3446,1,119.0,8190,20,0,well3446_day01_well.png,3446,0.01864557947568511,0.0,3446,13,128.0,8460,38,0,well3446_day13_well.png,0.035426601003801704,0.0
215,335,1,145.0,7826,331,251,well0335_day01_well.png,0335,0.3085843403225885,0.24663285922027908,335,13,138.0,7392,664,577,well0335_day13_well.png,0.6190332385927456,0.4537232875414772
216,3804,1,121.0,8096,48,0,well3804_day01_well.png,3804,0.04474939074164426,0.0,3804,13,131.0,8366,102,44,well3804_day13_well.png,0.09509245532599404,0.034599349483232233
217,1836,1,122.0,8536,266,138,well1836_day01_well.png,1836,0.24798620702661192,0.13559894251951599,1836,13,131.0,8370,540,372,well1836_day13_well.png,0.503430645843498,0.2925217729036907
218,354,1,145.0,8772,40,0,well0354_day01_well.png,0354,0.03729115895137022,0.0,354,13,139.0,7395,49,0,well0354_day13_well.png,0.045681669715428516,0.0
219,645,1,140.0,7308,47,0,well0645_day01_well.png,0645,0.043817111767860004,0.0,645,13,149.0,9373,1360,1154,well0645_day13_well.png,1.2678994043465874,0.9074465750829545
220,3371,1,117.0,8091,8,0,well3371_day01_well.png,3371,0.007458231790274043,0.0,3371,13,126.0,8736,43,0,well3371_day13_well.png,0.04008799587272298,0.0
221,3696,1,116.0,7656,533,211,well3696_day01_well.png,3696,0.4969046930270081,0.20732881791027444,3696,13,124.0,8188,1552,1520,well3696_day13_well.png,1.4468969673131644,1.1952502548752952
222,3221,1,115.0,9025,178,0,well3221_day01_well.png,3221,0.16594565733359745,0.0,3221,13,128.0,8640,265,0,well3221_day13_well.png,0.24705392805282766,0.0
223,1126,1,132.0,6642,40,0,well1126_day01_well.png,1126,0.03729115895137022,0.0,1126,13,131.0,8281,815,706,well1126_day13_well.png,0.7598073636341681,0.555162289435499
224,3969,1,119.0,7917,39,0,well3969_day01_well.png,3969,0.03635887997758596,0.0,3969,13,124.0,8835,572,175,well3969_day13_well.png,0.533263573004594,0.13761104908103727
225,462,1,144.0,7650,506,234,well0462_day01_well.png,0462,0.47173316073483323,0.2299286416635271,462,13,152.0,7905,877,34,well0462_day13_well.png,0.817608660008792,0.026735860964315815
226,2461,1,120.0,7650,89,0,well2461_day01_well.png,2461,0.08297282866679873,0.0,2461,13,132.0,5925,201,0,well2461_day13_well.png,0.18738807373063535,0.0
227,3905,1,119.0,8448,34,0,well3905_day01_well.png,3905,0.031697485108664686,0.0,3905,13,128.0,8640,80,0,well3905_day13_well.png,0.07458231790274043,0.0
228,1615,1,124.0,8099,10,0,well1615_day01_well.png,1615,0.009322789737842554,0.0,1615,13,134.0,6889,215,112,well1615_day13_well.png,0.2004399793636149,0.08807107141186386
229,3641,1,122.0,7917,27,0,well3641_day01_well.png,3641,0.025171532292174895,0.0,3641,13,133.0,8372,268,0,well3641_day13_well.png,0.24985076497418043,0.0
230,2621,1,118.0,8787,145,0,well2621_day01_well.png,2621,0.13518045119871702,0.0,2621,13,129.0,8372,709,439,well2621_day13_well.png,0.6609857924130371,0.3452071459804307
231,2075,1,121.0,7832,24,0,well2075_day01_well.png,2075,0.02237469537082213,0.0,2075,13,128.0,8556,33,0,well2075_day13_well.png,0.03076520613488043,0.0
232,1108,1,133.0,6640,862,822,well1108_day01_well.png,1108,0.8036244754020282,0.8076980489205953,1108,13,133.0,6804,20,0,well1108_day13_well.png,0.01864557947568511,0.0
233,1832,1,125.0,8649,543,335,well1832_day01_well.png,1832,0.5062274827648506,0.32917134597128883,1832,13,134.0,6889,11,0,well1832_day13_well.png,0.010255068711626809,0.0
234,3290,1,118.0,8099,31,0,well3290_day01_well.png,3290,0.028900648187311917,0.0,3290,13,127.0,8649,110,0,well3290_day13_well.png,0.1025506871162681,0.0
235,1735,1,123.0,8004,82,0,well1735_day01_well.png,1735,0.07644687585030895,0.0,1735,13,135.0,6724,67,0,well1735_day13_well.png,0.06246269124354511,0.0
236,1033,1,131.0,7140,23,0,well1033_day01_well.png,1033,0.021442416397037874,0.0,1033,13,130.0,9702,104,0,well1033_day13_well.png,0.09695701327356256,0.0
237,3060,1,118.0,7656,27,0,well3060_day01_well.png,3060,0.025171532292174895,0.0,3060,13,132.0,7990,506,241,well3060_day13_well.png,0.47173316073483323,0.18951007330588562
238,4117,1,117.0,8188,15,0,well4117_day01_well.png,4117,0.01398418460676383,0.0,4117,13,128.0,11220,1259,450,well4117_day13_well.png,1.1737392279943775,0.3538569833512387
239,2020,1,135.0,7392,201,82,well2020_day01_well.png,2020,0.18738807373063535,0.0805732846855095,2020,13,133.0,6972,154,0,well2020_day13_well.png,0.14357096196277533,0.0
240,1729,1,129.0,8460,51,0,well1729_day01_well.png,1729,0.04754622766299702,0.0,1729,13,138.0,7055,324,223,well1729_day13_well.png,0.30205838750609876,0.1753557939718361
241,4553,1,117.0,7832,6,0,well4553_day01_well.png,4553,0.0055936738427055325,0.0,4553,13,125.0,8190,648,468,well4553_day13_well.png,0.6041167750121975,0.3680112626852883
242,2275,1,117.0,8536,14,0,well2275_day01_well.png,2275,0.013051905632979576,0.0,2275,13,128.0,8835,175,0,well2275_day13_well.png,0.16314882041224468,0.0
243,2064,1,129.0,9306,328,0,well2064_day01_well.png,2064,0.3057875034012358,0.0,2064,13,131.0,9696,439,0,well2064_day13_well.png,0.4092704694912881,0.0
244,1456,1,120.0,7912,17,0,well1456_day01_well.png,1456,0.015848742554332343,0.0,1456,13,128.0,9790,1456,1160,well1456_day13_well.png,1.3573981858298758,0.9121646681943043
245,3864,1,119.0,8188,9,0,well3864_day01_well.png,3864,0.008390510764058298,0.0,3864,13,129.0,9500,68,0,well3864_day13_well.png,0.06339497021732937,0.0
246,3906,1,119.0,9200,40,0,well3906_day01_well.png,3906,0.03729115895137022,0.0,3906,13,130.0,8924,882,153,well3906_day13_well.png,0.8222700548777132,0.12031137433942117
247,362,1,142.0,14964,4382,3631,well0362_day01_well.png,0362,4.0852464631226075,3.5678243499156705,362,13,154.0,8463,969,704,well0362_day13_well.png,0.9033783255969434,0.5535895917317157
248,2457,1,122.0,8004,20,0,well2457_day01_well.png,2457,0.01864557947568511,0.0,2457,13,132.0,6314,349,234,well2457_day13_well.png,0.32536536185070514,0.18400563134264414
249,1474,1,123.0,8277,51,0,well1474_day01_well.png,1474,0.04754622766299702,0.0,1474,13,133.0,6636,77,0,well1474_day13_well.png,0.07178548098138766,0.0
250,1724,1,137.0,7140,41,0,well1724_day01_well.png,1724,0.03822343792515447,0.0,1724,13,136.0,7055,36,0,well1724_day13_well.png,0.03356204305623319,0.0
251,4730,1,117.0,9384,662,527,well4730_day01_well.png,4730,0.617168680645177,0.5178307442593111,4730,13,126.0,8550,1863,1792,well4730_day13_well.png,1.7368357281600677,1.4091371425898218
252,4539,1,117.0,8280,19,0,well4539_day01_well.png,4539,0.017713300501900852,0.0,4539,13,128.0,9568,870,738,well4539_day13_well.png,0.8110827071923022,0.5803254526960315
253,3041,1,117.0,7740,9,0,well3041_day01_well.png,3041,0.008390510764058298,0.0,3041,13,132.0,8084,12,0,well3041_day13_well.png,0.011187347685411065,0.0
254,3324,1,118.0,8736,14,0,well3324_day01_well.png,3324,0.013051905632979576,0.0,3324,13,129.0,8742,70,0,well3324_day13_well.png,0.06525952816489787,0.0
255,80,1,143.0,8170,186,0,well0080_day01_well.png,0080,0.1734038891238715,0.0,80,13,148.0,8010,943,676,well0080_day13_well.png,0.8791390722785528,0.5315718238787497
256,4285,1,116.0,7743,10,0,well4285_day01_well.png,4285,0.009322789737842554,0.0,4285,13,126.0,8372,6,0,well4285_day13_well.png,0.0055936738427055325,0.0
257,1384,1,133.0,10735,2217,1447,well1384_day01_well.png,1384,2.066862484879694,1.4218236943894176,1384,13,133.0,8455,1988,975,well1384_day13_well.png,1.8533705998830998,0.7666901305943505
258,1381,1,139.0,7308,374,344,well1381_day01_well.png,1381,0.3486723361953115,0.33801475526603986,1381,13,133.0,6804,192,0,well1381_day13_well.png,0.17899756296657704,0.0
259,3213,1,116.0,8366,510,512,well3213_day01_well.png,3213,0.47546227662997026,0.5030917287680593,3213,13,127.0,9696,441,238,well3213_day13_well.png,0.4111350274388566,0.1871510267502107
260,4743,1,117.0,8190,0,0,well4743_day01_well.png,4743,0.0,0.0,4743,13,127.0,8190,18,0,well4743_day13_well.png,0.016781021528116596,0.0
261,2871,1,118.0,8370,1600,1210,well2871_day01_well.png,2871,1.4916463580548087,1.18894724962764,2871,13,128.0,8463,5,0,well2871_day13_well.png,0.004661394868921277,0.0
262,2958,1,117.0,10656,464,0,well2958_day01_well.png,2958,0.4325774438358945,0.0,2958,13,125.0,8277,178,0,well2958_day13_well.png,0.16594565733359745,0.0
263,3788,1,122.0,7832,5,0,well3788_day01_well.png,3788,0.004661394868921277,0.0,3788,13,133.0,6237,46,0,well3788_day13_well.png,0.04288483279407575,0.0
264,4420,1,117.0,7830,334,251,well4420_day01_well.png,4420,0.3113811772439413,0.24663285922027908,4420,13,126.0,8277,763,596,well4420_day13_well.png,0.7113288569973869,0.4686639157274184
265,1699,1,118.0,8100,17,0,well1699_day01_well.png,1699,0.015848742554332343,0.0,1699,13,129.0,8084,37,0,well1699_day13_well.png,0.03449432203001745,0.0
266,3478,1,117.0,9765,28,0,well3478_day01_well.png,3478,0.02610381126595915,0.0,3478,13,127.0,8463,50,0,well3478_day13_well.png,0.04661394868921277,0.0
267,2311,1,117.0,8100,8,0,well2311_day01_well.png,2311,0.007458231790274043,0.0,2311,13,128.0,8460,62,0,well2311_day13_well.png,0.057801296374623834,0.0
268,2392,1,115.0,8099,79,0,well2392_day01_well.png,2392,0.07365003892895618,0.0,2392,13,126.0,9021,293,152,well2392_day13_well.png,0.27315773931878684,0.11952502548752952
269,1679,1,118.0,8010,410,276,well1679_day01_well.png,1679,0.3822343792515447,0.27119788503903197,1679,13,129.0,8188,2045,1729,well1679_day13_well.png,1.9065105013888022,1.3595971649206484
