,condition,well_id,day_0,well_label,image_name_0,has_cell_0,hyst2_area_0,day_1,image_name_1,has_cell_1,hyst2_area_1,day_2,image_name_2,has_cell_2,hyst2_area_2,day_3,image_name_3,has_cell_3,hyst2_area_3,day_4,image_name_4,has_cell_4,hyst2_area_4,day_5,image_name_5,has_cell_5,hyst2_area_5,day_6,image_name_6,has_cell_6,hyst2_area_6,day_7,image_name_7,has_cell_7,hyst2_area_7,day_8,image_name_8,has_cell_8,hyst2_area_8,day_9,image_name_9,has_cell_9,hyst2_area_9,day_10,image_name_10,has_cell_10,hyst2_area_10,day_11,image_name_11,has_cell_11,hyst2_area_11,day_12,image_name_12,has_cell_12,hyst2_area_12,day_13,image_name_13,has_cell_13,hyst2_area_13
41,A1,3866,0,3866,well_A1/well3866_day00_well.png,1,100,1,well_A1/well3866_day01_well.png,1,175,2,well_A1/well3866_day02_well.png,1,350,3,well_A1/well3866_day03_well.png,1,300,4,well_A1/well3866_day04_well.png,1,336,5,well_A1/well3866_day05_well.png,1,882,6,well_A1/well3866_day06_well.png,1,298,7,well_A1/well3866_day07_well.png,1,260,8,well_A1/well3866_day08_well.png,1,462,9,well_A1/well3866_day09_well.png,1,299,10,well_A1/well3866_day10_well.png,1,292,11,well_A1/well3866_day11_well.png,1,170,12,well_A1/well3866_day12_well.png,1,239,13,well_A1/well3866_day13_well.png,1,458
42,A1,340,0,0340,well_A1/well0340_day00_well.png,0,0,1,well_A1/well0340_day01_well.png,0,0,2,well_A1/well0340_day02_well.png,0,0,3,well_A1/well0340_day03_well.png,0,0,4,well_A1/well0340_day04_well.png,0,0,5,well_A1/well0340_day05_well.png,0,0,6,well_A1/well0340_day06_well.png,0,0,7,well_A1/well0340_day07_well.png,0,0,8,well_A1/well0340_day08_well.png,0,0,9,well_A1/well0340_day09_well.png,1,400,10,well_A1/well0340_day10_well.png,1,273,11,well_A1/well0340_day11_well.png,1,461,12,well_A1/well0340_day12_well.png,1,618,13,well_A1/well0340_day13_well.png,1,388
43,A1,363,0,0363,well_A1/well0363_day00_well.png,1,346,1,well_A1/well0363_day01_well.png,0,0,2,well_A1/well0363_day02_well.png,0,0,3,well_A1/well0363_day03_well.png,0,0,4,well_A1/well0363_day04_well.png,1,254,5,well_A1/well0363_day05_well.png,0,0,6,well_A1/well0363_day06_well.png,0,0,7,well_A1/well0363_day07_well.png,0,0,8,well_A1/well0363_day08_well.png,0,0,9,well_A1/well0363_day09_well.png,0,0,10,well_A1/well0363_day10_well.png,0,0,11,well_A1/well0363_day11_well.png,0,0,12,well_A1/well0363_day12_well.png,0,0,13,well_A1/well0363_day13_well.png,1,1530
44,A1,1932,0,1932,well_A1/well1932_day00_well.png,1,1773,1,well_A1/well1932_day01_well.png,0,0,2,well_A1/well1932_day02_well.png,0,0,3,well_A1/well1932_day03_well.png,0,0,4,well_A1/well1932_day04_well.png,0,0,5,well_A1/well1932_day05_well.png,0,0,6,well_A1/well1932_day06_well.png,0,0,7,well_A1/well1932_day07_well.png,0,0,8,well_A1/well1932_day08_well.png,0,0,9,well_A1/well1932_day09_well.png,0,0,10,well_A1/well1932_day10_well.png,0,0,11,well_A1/well1932_day11_well.png,0,0,12,well_A1/well1932_day12_well.png,0,0,13,well_A1/well1932_day13_well.png,1,1093
45,A2,1726,0,1726,well_A2/well1726_day00_well.png,1,1662,1,well_A2/well1726_day01_well.png,1,1718,2,well_A2/well1726_day02_well.png,1,1666,3,well_A2/well1726_day03_well.png,1,2134,4,well_A2/well1726_day04_well.png,1,1863,5,well_A2/well1726_day05_well.png,1,1841,6,well_A2/well1726_day06_well.png,1,1905,7,well_A2/well1726_day07_well.png,1,1671,8,well_A2/well1726_day08_well.png,1,1587,9,well_A2/well1726_day09_well.png,1,1613,10,well_A2/well1726_day10_well.png,1,1682,11,well_A2/well1726_day11_well.png,1,2033,12,well_A2/well1726_day12_well.png,1,1966,13,well_A2/well1726_day13_well.png,1,1942
46,A1,1843,0,1843,well_A1/well1843_day00_well.png,1,3032,1,well_A1/well1843_day01_well.png,0,0,2,well_A1/well1843_day02_well.png,0,0,3,well_A1/well1843_day03_well.png,0,0,4,well_A1/well1843_day04_well.png,0,0,5,well_A1/well1843_day05_well.png,0,0,6,well_A1/well1843_day06_well.png,0,0,7,well_A1/well1843_day07_well.png,0,0,8,well_A1/well1843_day08_well.png,0,0,9,well_A1/well1843_day09_well.png,0,0,10,well_A1/well1843_day10_well.png,0,0,11,well_A1/well1843_day11_well.png,0,0,12,well_A1/well1843_day12_well.png,0,0,13,well_A1/well1843_day13_well.png,0,0
47,A1,2447,0,2447,well_A1/well2447_day00_well.png,0,0,1,well_A1/well2447_day01_well.png,0,0,2,well_A1/well2447_day02_well.png,0,0,3,well_A1/well2447_day03_well.png,0,0,4,well_A1/well2447_day04_well.png,0,0,5,well_A1/well2447_day05_well.png,0,0,6,well_A1/well2447_day06_well.png,0,0,7,well_A1/well2447_day07_well.png,0,0,8,well_A1/well2447_day08_well.png,0,0,9,well_A1/well2447_day09_well.png,0,0,10,well_A1/well2447_day10_well.png,0,0,11,well_A1/well2447_day11_well.png,0,0,12,well_A1/well2447_day12_well.png,0,0,13,well_A1/well2447_day13_well.png,0,0
48,C1,3019,0,3019,well_C1/well3019_day00_well.png,1,4383,1,well_C1/well3019_day01_well.png,0,0,2,well_C1/well3019_day02_well.png,1,31,3,well_C1/well3019_day03_well.png,0,0,4,well_C1/well3019_day04_well.png,0,0,5,well_C1/well3019_day05_well.png,0,0,6,well_C1/well3019_day06_well.png,0,0,7,well_C1/well3019_day07_well.png,0,0,8,well_C1/well3019_day08_well.png,0,0,9,well_C1/well3019_day09_well.png,0,0,10,well_C1/well3019_day10_well.png,0,0,11,well_C1/well3019_day11_well.png,0,0,12,well_C1/well3019_day12_well.png,0,0,13,well_C1/well3019_day13_well.png,1,1224
49,A1,415,0,0415,well_A1/well0415_day00_well.png,1,3883,1,well_A1/well0415_day01_well.png,0,0,2,well_A1/well0415_day02_well.png,0,0,3,well_A1/well0415_day03_well.png,0,0,4,well_A1/well0415_day04_well.png,0,0,5,well_A1/well0415_day05_well.png,1,83,6,well_A1/well0415_day06_well.png,1,167,7,well_A1/well0415_day07_well.png,1,125,8,well_A1/well0415_day08_well.png,0,0,9,well_A1/well0415_day09_well.png,1,93,10,well_A1/well0415_day10_well.png,1,127,11,well_A1/well0415_day11_well.png,0,0,12,well_A1/well0415_day12_well.png,1,115,13,well_A1/well0415_day13_well.png,1,299
50,C1,1633,0,1633,well_C1/well1633_day00_well.png,0,0,1,well_C1/well1633_day01_well.png,0,0,2,well_C1/well1633_day02_well.png,0,0,3,well_C1/well1633_day03_well.png,0,0,4,well_C1/well1633_day04_well.png,0,0,5,well_C1/well1633_day05_well.png,0,0,6,well_C1/well1633_day06_well.png,0,0,7,well_C1/well1633_day07_well.png,0,0,8,well_C1/well1633_day08_well.png,0,0,9,well_C1/well1633_day09_well.png,0,0,10,well_C1/well1633_day10_well.png,0,0,11,well_C1/well1633_day11_well.png,1,109,12,well_C1/well1633_day12_well.png,0,0,13,well_C1/well1633_day13_well.png,0,0
51,A1,791,0,0791,well_A1/well0791_day00_well.png,0,0,1,well_A1/well0791_day01_well.png,1,206,2,well_A1/well0791_day02_well.png,1,115,3,well_A1/well0791_day03_well.png,0,0,4,well_A1/well0791_day04_well.png,0,0,5,well_A1/well0791_day05_well.png,0,0,6,well_A1/well0791_day06_well.png,1,150,7,well_A1/well0791_day07_well.png,1,169,8,well_A1/well0791_day08_well.png,1,87,9,well_A1/well0791_day09_well.png,1,42,10,well_A1/well0791_day10_well.png,1,91,11,well_A1/well0791_day11_well.png,1,116,12,well_A1/well0791_day12_well.png,1,89,13,well_A1/well0791_day13_well.png,1,126
52,A2,3298,0,3298,well_A2/well3298_day00_well.png,0,0,1,well_A2/well3298_day01_well.png,0,0,2,well_A2/well3298_day02_well.png,0,0,3,well_A2/well3298_day03_well.png,0,0,4,well_A2/well3298_day04_well.png,0,0,5,well_A2/well3298_day05_well.png,0,0,6,well_A2/well3298_day06_well.png,0,0,7,well_A2/well3298_day07_well.png,0,0,8,well_A2/well3298_day08_well.png,0,0,9,well_A2/well3298_day09_well.png,0,0,10,well_A2/well3298_day10_well.png,0,0,11,well_A2/well3298_day11_well.png,0,0,12,well_A2/well3298_day12_well.png,0,0,13,well_A2/well3298_day13_well.png,0,0
53,A1,81,0,0081,well_A1/well0081_day00_well.png,0,0,1,well_A1/well0081_day01_well.png,0,0,2,well_A1/well0081_day02_well.png,0,0,3,well_A1/well0081_day03_well.png,0,0,4,well_A1/well0081_day04_well.png,0,0,5,well_A1/well0081_day05_well.png,0,0,6,well_A1/well0081_day06_well.png,1,2442,7,well_A1/well0081_day07_well.png,1,93,8,well_A1/well0081_day08_well.png,1,1671,9,well_A1/well0081_day09_well.png,0,0,10,well_A1/well0081_day10_well.png,1,1476,11,well_A1/well0081_day11_well.png,0,0,12,well_A1/well0081_day12_well.png,0,0,13,well_A1/well0081_day13_well.png,1,435
54,A2,2579,0,2579,well_A2/well2579_day00_well.png,0,0,1,well_A2/well2579_day01_well.png,0,0,2,well_A2/well2579_day02_well.png,0,0,3,well_A2/well2579_day03_well.png,1,61,4,well_A2/well2579_day04_well.png,0,0,5,well_A2/well2579_day05_well.png,1,60,6,well_A2/well2579_day06_well.png,0,0,7,well_A2/well2579_day07_well.png,0,0,8,well_A2/well2579_day08_well.png,0,0,9,well_A2/well2579_day09_well.png,1,41,10,well_A2/well2579_day10_well.png,1,55,11,well_A2/well2579_day11_well.png,0,0,12,well_A2/well2579_day12_well.png,1,112,13,well_A2/well2579_day13_well.png,0,0
55,A1,2401,0,2401,well_A1/well2401_day00_well.png,0,0,1,well_A1/well2401_day01_well.png,0,0,2,well_A1/well2401_day02_well.png,0,0,3,well_A1/well2401_day03_well.png,0,0,4,well_A1/well2401_day04_well.png,0,0,5,well_A1/well2401_day05_well.png,0,0,6,well_A1/well2401_day06_well.png,0,0,7,well_A1/well2401_day07_well.png,0,0,8,well_A1/well2401_day08_well.png,0,0,9,well_A1/well2401_day09_well.png,0,0,10,well_A1/well2401_day10_well.png,0,0,11,well_A1/well2401_day11_well.png,0,0,12,well_A1/well2401_day12_well.png,0,0,13,well_A1/well2401_day13_well.png,0,0
56,C1,2089,0,2089,well_C1/well2089_day00_well.png,1,257,1,well_C1/well2089_day01_well.png,0,0,2,well_C1/well2089_day02_well.png,0,0,3,well_C1/well2089_day03_well.png,0,0,4,well_C1/well2089_day04_well.png,0,0,5,well_C1/well2089_day05_well.png,0,0,6,well_C1/well2089_day06_well.png,0,0,7,well_C1/well2089_day07_well.png,0,0,8,well_C1/well2089_day08_well.png,0,0,9,well_C1/well2089_day09_well.png,0,0,10,well_C1/well2089_day10_well.png,0,0,11,well_C1/well2089_day11_well.png,0,0,12,well_C1/well2089_day12_well.png,0,0,13,well_C1/well2089_day13_well.png,1,2693
57,A2,2127,0,2127,well_A2/well2127_day00_well.png,1,2355,1,well_A2/well2127_day01_well.png,1,2380,2,well_A2/well2127_day02_well.png,1,2458,3,well_A2/well2127_day03_well.png,1,2826,4,well_A2/well2127_day04_well.png,1,2286,5,well_A2/well2127_day05_well.png,1,2463,6,well_A2/well2127_day06_well.png,1,2293,7,well_A2/well2127_day07_well.png,1,2142,8,well_A2/well2127_day08_well.png,1,2200,9,well_A2/well2127_day09_well.png,1,2300,10,well_A2/well2127_day10_well.png,1,2352,11,well_A2/well2127_day11_well.png,1,2533,12,well_A2/well2127_day12_well.png,1,2315,13,well_A2/well2127_day13_well.png,1,2400
58,C1,2548,0,2548,well_C1/well2548_day00_well.png,1,154,1,well_C1/well2548_day01_well.png,1,111,2,well_C1/well2548_day02_well.png,0,0,3,well_C1/well2548_day03_well.png,0,0,4,well_C1/well2548_day04_well.png,0,0,5,well_C1/well2548_day05_well.png,0,0,6,well_C1/well2548_day06_well.png,0,0,7,well_C1/well2548_day07_well.png,0,0,8,well_C1/well2548_day08_well.png,0,0,9,well_C1/well2548_day09_well.png,0,0,10,well_C1/well2548_day10_well.png,0,0,11,well_C1/well2548_day11_well.png,1,136,12,well_C1/well2548_day12_well.png,1,752,13,well_C1/well2548_day13_well.png,1,679
59,A2,3268,0,3268,well_A2/well3268_day00_well.png,1,726,1,well_A2/well3268_day01_well.png,0,0,2,well_A2/well3268_day02_well.png,1,917,3,well_A2/well3268_day03_well.png,1,25,4,well_A2/well3268_day04_well.png,0,0,5,well_A2/well3268_day05_well.png,1,1106,6,well_A2/well3268_day06_well.png,1,848,7,well_A2/well3268_day07_well.png,1,1297,8,well_A2/well3268_day08_well.png,1,919,9,well_A2/well3268_day09_well.png,1,31,10,well_A2/well3268_day10_well.png,1,630,11,well_A2/well3268_day11_well.png,1,469,12,well_A2/well3268_day12_well.png,1,1165,13,well_A2/well3268_day13_well.png,1,815
60,A1,2207,0,2207,well_A1/well2207_day00_well.png,0,0,1,well_A1/well2207_day01_well.png,0,0,2,well_A1/well2207_day02_well.png,0,0,3,well_A1/well2207_day03_well.png,0,0,4,well_A1/well2207_day04_well.png,0,0,5,well_A1/well2207_day05_well.png,0,0,6,well_A1/well2207_day06_well.png,0,0,7,well_A1/well2207_day07_well.png,0,0,8,well_A1/well2207_day08_well.png,0,0,9,well_A1/well2207_day09_well.png,0,0,10,well_A1/well2207_day10_well.png,0,0,11,well_A1/well2207_day11_well.png,0,0,12,well_A1/well2207_day12_well.png,0,0,13,well_A1/well2207_day13_well.png,0,0
61,A1,1728,0,1728,well_A1/well1728_day00_well.png,1,2849,1,well_A1/well1728_day01_well.png,0,0,2,well_A1/well1728_day02_well.png,0,0,3,well_A1/well1728_day03_well.png,0,0,4,well_A1/well1728_day04_well.png,0,0,5,well_A1/well1728_day05_well.png,0,0,6,well_A1/well1728_day06_well.png,0,0,7,well_A1/well1728_day07_well.png,0,0,8,well_A1/well1728_day08_well.png,0,0,9,well_A1/well1728_day09_well.png,0,0,10,well_A1/well1728_day10_well.png,0,0,11,well_A1/well1728_day11_well.png,0,0,12,well_A1/well1728_day12_well.png,0,0,13,well_A1/well1728_day13_well.png,1,224
62,A2,461,0,0461,well_A2/well0461_day00_well.png,1,3059,1,well_A2/well0461_day01_well.png,1,3166,2,well_A2/well0461_day02_well.png,1,3191,3,well_A2/well0461_day03_well.png,1,3631,4,well_A2/well0461_day04_well.png,1,3145,5,well_A2/well0461_day05_well.png,1,3356,6,well_A2/well0461_day06_well.png,1,3060,7,well_A2/well0461_day07_well.png,1,2857,8,well_A2/well0461_day08_well.png,1,2895,9,well_A2/well0461_day09_well.png,1,2849,10,well_A2/well0461_day10_well.png,1,3030,11,well_A2/well0461_day11_well.png,1,3072,12,well_A2/well0461_day12_well.png,1,3457,13,well_A2/well0461_day13_well.png,1,3412
63,C1,2836,0,2836,well_C1/well2836_day00_well.png,0,0,1,well_C1/well2836_day01_well.png,0,0,2,well_C1/well2836_day02_well.png,0,0,3,well_C1/well2836_day03_well.png,1,435,4,well_C1/well2836_day04_well.png,0,0,5,well_C1/well2836_day05_well.png,1,618,6,well_C1/well2836_day06_well.png,0,0,7,well_C1/well2836_day07_well.png,1,2265,8,well_C1/well2836_day08_well.png,1,3104,9,well_C1/well2836_day09_well.png,0,0,10,well_C1/well2836_day10_well.png,0,0,11,well_C1/well2836_day11_well.png,0,0,12,well_C1/well2836_day12_well.png,0,0,13,well_C1/well2836_day13_well.png,1,154
64,A2,558,0,0558,well_A2/well0558_day00_well.png,1,1936,1,well_A2/well0558_day01_well.png,1,1873,2,well_A2/well0558_day02_well.png,1,1779,3,well_A2/well0558_day03_well.png,1,2169,4,well_A2/well0558_day04_well.png,1,1621,5,well_A2/well0558_day05_well.png,1,1889,6,well_A2/well0558_day06_well.png,1,1641,7,well_A2/well0558_day07_well.png,1,1505,8,well_A2/well0558_day08_well.png,1,1343,9,well_A2/well0558_day09_well.png,1,1432,10,well_A2/well0558_day10_well.png,1,1413,11,well_A2/well0558_day11_well.png,1,1381,12,well_A2/well0558_day12_well.png,1,1563,13,well_A2/well0558_day13_well.png,1,2009
65,A1,1614,0,1614,well_A1/well1614_day00_well.png,1,2451,1,well_A1/well1614_day01_well.png,1,732,2,well_A1/well1614_day02_well.png,1,162,3,well_A1/well1614_day03_well.png,1,147,4,well_A1/well1614_day04_well.png,1,116,5,well_A1/well1614_day05_well.png,1,126,6,well_A1/well1614_day06_well.png,1,170,7,well_A1/well1614_day07_well.png,1,160,8,well_A1/well1614_day08_well.png,1,93,9,well_A1/well1614_day09_well.png,1,216,10,well_A1/well1614_day10_well.png,1,203,11,well_A1/well1614_day11_well.png,1,181,12,well_A1/well1614_day12_well.png,1,165,13,well_A1/well1614_day13_well.png,1,146
66,A1,1393,0,1393,well_A1/well1393_day00_well.png,1,3883,1,well_A1/well1393_day01_well.png,1,92,2,well_A1/well1393_day02_well.png,0,0,3,well_A1/well1393_day03_well.png,0,0,4,well_A1/well1393_day04_well.png,1,100,5,well_A1/well1393_day05_well.png,0,0,6,well_A1/well1393_day06_well.png,0,0,7,well_A1/well1393_day07_well.png,0,0,8,well_A1/well1393_day08_well.png,0,0,9,well_A1/well1393_day09_well.png,0,0,10,well_A1/well1393_day10_well.png,0,0,11,well_A1/well1393_day11_well.png,1,83,12,well_A1/well1393_day12_well.png,1,83,13,well_A1/well1393_day13_well.png,1,148
67,A1,1114,0,1114,well_A1/well1114_day00_well.png,1,2235,1,well_A1/well1114_day01_well.png,0,0,2,well_A1/well1114_day02_well.png,0,0,3,well_A1/well1114_day03_well.png,0,0,4,well_A1/well1114_day04_well.png,1,120,5,well_A1/well1114_day05_well.png,0,0,6,well_A1/well1114_day06_well.png,0,0,7,well_A1/well1114_day07_well.png,1,177,8,well_A1/well1114_day08_well.png,1,93,9,well_A1/well1114_day09_well.png,1,111,10,well_A1/well1114_day10_well.png,0,0,11,well_A1/well1114_day11_well.png,0,0,12,well_A1/well1114_day12_well.png,0,0,13,well_A1/well1114_day13_well.png,1,112
68,A1,3598,0,3598,well_A1/well3598_day00_well.png,1,1307,1,well_A1/well3598_day01_well.png,0,0,2,well_A1/well3598_day02_well.png,0,0,3,well_A1/well3598_day03_well.png,0,0,4,well_A1/well3598_day04_well.png,0,0,5,well_A1/well3598_day05_well.png,0,0,6,well_A1/well3598_day06_well.png,0,0,7,well_A1/well3598_day07_well.png,0,0,8,well_A1/well3598_day08_well.png,0,0,9,well_A1/well3598_day09_well.png,0,0,10,well_A1/well3598_day10_well.png,0,0,11,well_A1/well3598_day11_well.png,0,0,12,well_A1/well3598_day12_well.png,1,25,13,well_A1/well3598_day13_well.png,0,0
69,A1,2589,0,2589,well_A1/well2589_day00_well.png,0,0,1,well_A1/well2589_day01_well.png,0,0,2,well_A1/well2589_day02_well.png,0,0,3,well_A1/well2589_day03_well.png,0,0,4,well_A1/well2589_day04_well.png,0,0,5,well_A1/well2589_day05_well.png,0,0,6,well_A1/well2589_day06_well.png,0,0,7,well_A1/well2589_day07_well.png,0,0,8,well_A1/well2589_day08_well.png,0,0,9,well_A1/well2589_day09_well.png,0,0,10,well_A1/well2589_day10_well.png,0,0,11,well_A1/well2589_day11_well.png,0,0,12,well_A1/well2589_day12_well.png,0,0,13,well_A1/well2589_day13_well.png,0,0
70,A2,2652,0,2652,well_A2/well2652_day00_well.png,1,1840,1,well_A2/well2652_day01_well.png,1,811,2,well_A2/well2652_day02_well.png,1,1447,3,well_A2/well2652_day03_well.png,1,1456,4,well_A2/well2652_day04_well.png,1,1588,5,well_A2/well2652_day05_well.png,1,2036,6,well_A2/well2652_day06_well.png,1,1668,7,well_A2/well2652_day07_well.png,1,2112,8,well_A2/well2652_day08_well.png,1,2320,9,well_A2/well2652_day09_well.png,1,1791,10,well_A2/well2652_day10_well.png,1,1573,11,well_A2/well2652_day11_well.png,1,1613,12,well_A2/well2652_day12_well.png,1,1634,13,well_A2/well2652_day13_well.png,1,2444
71,C1,2500,0,2500,well_C1/well2500_day00_well.png,1,3923,1,well_C1/well2500_day01_well.png,0,0,2,well_C1/well2500_day02_well.png,0,0,3,well_C1/well2500_day03_well.png,0,0,4,well_C1/well2500_day04_well.png,0,0,5,well_C1/well2500_day05_well.png,1,122,6,well_C1/well2500_day06_well.png,1,278,7,well_C1/well2500_day07_well.png,1,111,8,well_C1/well2500_day08_well.png,1,271,9,well_C1/well2500_day09_well.png,0,0,10,well_C1/well2500_day10_well.png,1,228,11,well_C1/well2500_day11_well.png,0,0,12,well_C1/well2500_day12_well.png,1,244,13,well_C1/well2500_day13_well.png,1,128
72,A1,46,0,0046,well_A1/well0046_day00_well.png,1,311,1,well_A1/well0046_day01_well.png,1,390,2,well_A1/well0046_day02_well.png,1,133,3,well_A1/well0046_day03_well.png,1,338,4,well_A1/well0046_day04_well.png,1,1479,5,well_A1/well0046_day05_well.png,1,2674,6,well_A1/well0046_day06_well.png,1,2629,7,well_A1/well0046_day07_well.png,1,3202,8,well_A1/well0046_day08_well.png,1,2497,9,well_A1/well0046_day09_well.png,1,2003,10,well_A1/well0046_day10_well.png,1,2557,11,well_A1/well0046_day11_well.png,1,1984,12,well_A1/well0046_day12_well.png,1,1844,13,well_A1/well0046_day13_well.png,1,1889
73,A2,296,0,0296,well_A2/well0296_day00_well.png,1,2268,1,well_A2/well0296_day01_well.png,1,2419,2,well_A2/well0296_day02_well.png,1,2139,3,well_A2/well0296_day03_well.png,1,2699,4,well_A2/well0296_day04_well.png,1,2159,5,well_A2/well0296_day05_well.png,1,2431,6,well_A2/well0296_day06_well.png,1,2380,7,well_A2/well0296_day07_well.png,1,2110,8,well_A2/well0296_day08_well.png,1,2149,9,well_A2/well0296_day09_well.png,1,2318,10,well_A2/well0296_day10_well.png,1,2184,11,well_A2/well0296_day11_well.png,1,2189,12,well_A2/well0296_day12_well.png,1,2406,13,well_A2/well0296_day13_well.png,1,2458
74,C1,614,0,0614,well_C1/well0614_day00_well.png,0,0,1,well_C1/well0614_day01_well.png,0,0,2,well_C1/well0614_day02_well.png,0,0,3,well_C1/well0614_day03_well.png,0,0,4,well_C1/well0614_day04_well.png,0,0,5,well_C1/well0614_day05_well.png,0,0,6,well_C1/well0614_day06_well.png,0,0,7,well_C1/well0614_day07_well.png,0,0,8,well_C1/well0614_day08_well.png,0,0,9,well_C1/well0614_day09_well.png,0,0,10,well_C1/well0614_day10_well.png,0,0,11,well_C1/well0614_day11_well.png,0,0,12,well_C1/well0614_day12_well.png,0,0,13,well_C1/well0614_day13_well.png,0,0
75,A1,3758,0,3758,well_A1/well3758_day00_well.png,0,0,1,well_A1/well3758_day01_well.png,0,0,2,well_A1/well3758_day02_well.png,1,151,3,well_A1/well3758_day03_well.png,1,83,4,well_A1/well3758_day04_well.png,1,146,5,well_A1/well3758_day05_well.png,1,131,6,well_A1/well3758_day06_well.png,1,119,7,well_A1/well3758_day07_well.png,1,130,8,well_A1/well3758_day08_well.png,1,826,9,well_A1/well3758_day09_well.png,1,1075,10,well_A1/well3758_day10_well.png,1,823,11,well_A1/well3758_day11_well.png,1,773,12,well_A1/well3758_day12_well.png,1,737,13,well_A1/well3758_day13_well.png,1,640
76,A2,2144,0,2144,well_A2/well2144_day00_well.png,1,2575,1,well_A2/well2144_day01_well.png,1,3267,2,well_A2/well2144_day02_well.png,1,2986,3,well_A2/well2144_day03_well.png,1,3262,4,well_A2/well2144_day04_well.png,1,3000,5,well_A2/well2144_day05_well.png,1,2954,6,well_A2/well2144_day06_well.png,1,2772,7,well_A2/well2144_day07_well.png,1,2690,8,well_A2/well2144_day08_well.png,1,2692,9,well_A2/well2144_day09_well.png,1,2698,10,well_A2/well2144_day10_well.png,1,2774,11,well_A2/well2144_day11_well.png,1,3087,12,well_A2/well2144_day12_well.png,1,2892,13,well_A2/well2144_day13_well.png,1,2881
77,C1,1438,0,1438,well_C1/well1438_day00_well.png,1,1298,1,well_C1/well1438_day01_well.png,1,989,2,well_C1/well1438_day02_well.png,1,549,3,well_C1/well1438_day03_well.png,1,489,4,well_C1/well1438_day04_well.png,1,705,5,well_C1/well1438_day05_well.png,1,899,6,well_C1/well1438_day06_well.png,1,932,7,well_C1/well1438_day07_well.png,1,1538,8,well_C1/well1438_day08_well.png,1,1463,9,well_C1/well1438_day09_well.png,1,2216,10,well_C1/well1438_day10_well.png,1,1410,11,well_C1/well1438_day11_well.png,1,1982,12,well_C1/well1438_day12_well.png,1,2531,13,well_C1/well1438_day13_well.png,1,1323
78,A2,232,0,0232,well_A2/well0232_day00_well.png,1,3063,1,well_A2/well0232_day01_well.png,1,3340,2,well_A2/well0232_day02_well.png,1,3228,3,well_A2/well0232_day03_well.png,1,3557,4,well_A2/well0232_day04_well.png,1,3353,5,well_A2/well0232_day05_well.png,1,3537,6,well_A2/well0232_day06_well.png,1,3265,7,well_A2/well0232_day07_well.png,1,2609,8,well_A2/well0232_day08_well.png,1,3106,9,well_A2/well0232_day09_well.png,1,3201,10,well_A2/well0232_day10_well.png,1,3202,11,well_A2/well0232_day11_well.png,1,3217,12,well_A2/well0232_day12_well.png,1,3482,13,well_A2/well0232_day13_well.png,1,3512
