,well_id_1,day_1,median_pixel_intensity_1,mw_area_shape_1,original_hyst1_area_1,original_hyst2_area_1,image_name_1,well_label,well_id_13,day_13,median_pixel_intensity_13,mw_area_shape_13,original_hyst1_area_13,original_hyst2_area_13,image_name_13,hyst2_area_13
209,2273,1,118.0,8188,23,0,well2273_day01_well.png,2273,2273,13,128.0,8640,392,172,well2273_day13_well.png,0.13525200252536276
210,1674,1,124.0,8188,193,0,well1674_day01_well.png,1674,1674,13,133.0,6720,397,283,well1674_day13_well.png,0.22253672508533526
211,1893,1,124.0,8463,51,0,well1893_day01_well.png,1893,1893,13,134.0,12528,4244,3603,well1893_day13_well.png,2.8332149133655933
212,2963,1,117.0,8099,9,0,well2963_day01_well.png,2963,2963,13,130.0,9579,1165,1005,well2963_day13_well.png,0.7902805961511022
213,3718,1,115.0,7656,26,0,well3718_day01_well.png,3718,3718,13,127.0,8463,230,148,well3718_day13_well.png,0.11637963007996331
214,2068,1,126.0,8648,114,0,well2068_day01_well.png,2068,2068,13,132.0,6970,191,102,well2068_day13_well.png,0.08020758289294769
215,1793,1,124.0,9373,84,0,well1793_day01_well.png,1793,1793,13,131.0,9464,100,0,well1793_day13_well.png,0.0
216,1523,1,136.0,9990,905,573,well1523_day01_well.png,1523,1523,13,139.0,7568,473,318,well1523_day13_well.png,0.2500589349015428
217,4590,1,117.0,8099,747,208,well4590_day01_well.png,4590,4590,13,125.0,8832,1860,1763,well4590_day13_well.png,1.3863330258849684
218,0,1,141.0,7990,434,234,well0000_day01_well.png,0000,0,13,141.0,7216,1317,1095,well0000_day13_well.png,0.8610519928213501
219,2861,1,117.0,8256,31,0,well2861_day01_well.png,2861,2861,13,130.0,8366,502,435,well2861_day13_well.png,0.34206175057286514
220,2215,1,118.0,8722,416,369,well2215_day01_well.png,2215,2215,13,128.0,8832,1786,1694,well2215_day13_well.png,1.3320749551044448
221,1088,1,133.0,6642,26,0,well1088_day01_well.png,1088,1088,13,133.0,8554,660,620,well1088_day13_well.png,0.4875362881728193
222,1015,1,131.0,10593,2548,2263,well1015_day01_well.png,1015,1015,13,131.0,8930,1606,990,well1015_day13_well.png,0.7784853633727276
223,493,1,143.0,7650,72,0,well0493_day01_well.png,0493,493,13,140.0,8832,241,0,well0493_day13_well.png,0.0
224,933,1,135.0,7134,119,0,well0933_day01_well.png,0933,933,13,135.0,7395,1121,970,well0933_day13_well.png,0.7627583863348947
225,1631,1,127.0,8649,26,0,well1631_day01_well.png,1631,1631,13,133.0,7138,46,0,well1631_day13_well.png,0.0
226,4226,1,118.0,8190,117,0,well4226_day01_well.png,4226,4226,13,128.0,8372,135,0,well4226_day13_well.png,0.0
227,3890,1,111.0,7998,23,0,well3890_day01_well.png,3890,3890,13,125.0,8360,9,0,well3890_day13_well.png,0.0
228,456,1,144.0,7644,112,0,well0456_day01_well.png,0456,456,13,139.0,7565,446,201,well0456_day13_well.png,0.15805611923022045
229,3725,1,122.0,8188,0,0,well3725_day01_well.png,3725,3725,13,132.0,11660,360,0,well3725_day13_well.png,0.0
230,3839,1,119.0,9312,110,0,well3839_day01_well.png,3839,3839,13,130.0,8832,1642,1520,well3839_day13_well.png,1.1952502548752988
231,1486,1,134.0,7055,84,0,well1486_day01_well.png,1486,1486,13,138.0,7308,372,236,well1486_day13_well.png,0.185578329046428
232,1052,1,132.0,8372,85,0,well1052_day01_well.png,1052,1052,13,131.0,8648,565,481,well1052_day13_well.png,0.37823379775988075
233,2684,1,119.0,10640,840,540,well2684_day01_well.png,2684,2684,13,130.0,9310,1565,808,well2684_day13_well.png,0.6353698723284483
234,578,1,141.0,8900,23,0,well0578_day01_well.png,0578,578,13,136.0,7310,89,0,well0578_day13_well.png,0.0
235,4179,1,118.0,7917,232,0,well4179_day01_well.png,4179,4179,13,130.0,8366,1286,1037,well4179_day13_well.png,0.8154437594116348
236,390,1,146.0,7565,62,0,well0390_day01_well.png,0390,390,13,143.0,7656,298,0,well0390_day13_well.png,0.0
237,1522,1,138.0,7056,74,0,well1522_day01_well.png,1522,1522,13,138.0,7225,437,297,well1522_day13_well.png,0.23354560901181828
238,2852,1,119.0,8550,102,0,well2852_day01_well.png,2852,2852,13,129.0,8740,144,0,well2852_day13_well.png,0.0
239,4365,1,117.0,8280,410,0,well4365_day01_well.png,4365,4365,13,127.0,8649,354,83,well4365_day13_well.png,0.06526695470700646
240,2774,1,120.0,8188,1158,1118,well2774_day01_well.png,2774,2774,13,130.0,8372,181,0,well2774_day13_well.png,0.0
241,625,1,141.0,8550,313,43,well0625_day01_well.png,0625,625,13,152.0,8188,1290,1018,well0625_day13_well.png,0.8005031312256936
242,3633,1,116.0,7654,20,0,well3633_day01_well.png,3633,3633,13,127.0,8460,25,0,well3633_day13_well.png,0.0
243,1927,1,130.0,9919,31,0,well1927_day01_well.png,1927,1927,13,133.0,7138,11,0,well1927_day13_well.png,0.0
244,915,1,134.0,7221,93,0,well0915_day01_well.png,0915,915,13,135.0,7310,1124,874,well0915_day13_well.png,0.6872688965532968
245,2358,1,118.0,8188,5,0,well2358_day01_well.png,2358,2358,13,129.0,8370,17,0,well2358_day13_well.png,0.0
246,1960,1,135.0,7308,32,0,well1960_day01_well.png,1960,1960,13,133.0,7055,75,0,well1960_day13_well.png,0.0
247,3251,1,117.0,8360,180,163,well3251_day01_well.png,3251,3251,13,126.0,8554,11,0,well3251_day13_well.png,0.0
248,2442,1,118.0,5694,1446,1414,well2442_day01_well.png,2442,2442,13,131.0,4221,866,848,well2442_day13_well.png,0.6668238264041141
249,3039,1,117.0,8360,602,152,well3039_day01_well.png,3039,3039,13,126.0,8554,465,25,well3039_day13_well.png,0.0196587212972911
250,212,1,147.0,7826,35,0,well0212_day01_well.png,0212,212,13,138.0,7482,952,738,well0212_day13_well.png,0.5803254526960333
251,3070,1,118.0,8366,18,0,well3070_day01_well.png,3070,3070,13,127.0,8352,1044,430,well3070_day13_well.png,0.33813000631340695
252,254,1,145.0,7308,81,0,well0254_day01_well.png,0254,254,13,136.0,7052,236,77,well0254_day13_well.png,0.06054886159565659
253,422,1,144.0,7560,57,0,well0422_day01_well.png,0422,422,13,154.0,7830,847,539,well0422_day13_well.png,0.4238420311695961
254,4373,1,116.0,8004,20,0,well4373_day01_well.png,4373,4373,13,126.0,9100,901,404,well4373_day13_well.png,0.31768493616422416
255,263,1,145.0,5530,1521,1414,well0263_day01_well.png,0263,263,13,146.0,5767,1602,1399,well0263_day13_well.png,1.10010204379641
256,4530,1,117.0,8372,12,0,well4530_day01_well.png,4530,4530,13,125.0,8736,593,163,well4530_day13_well.png,0.12817486285833798
257,1078,1,129.0,8460,549,485,well1078_day01_well.png,1078,1078,13,130.0,8455,3228,2527,well1078_day13_well.png,1.9871035487301845
258,2982,1,115.0,7743,74,0,well2982_day01_well.png,2982,2982,13,131.0,8832,81,0,well2982_day13_well.png,0.0
259,352,1,146.0,8277,289,0,well0352_day01_well.png,0352,352,13,142.0,7480,29,0,well0352_day13_well.png,0.0
260,2099,1,118.0,8184,625,579,well2099_day01_well.png,2099,2099,13,129.0,9384,275,0,well2099_day13_well.png,0.0
261,3637,1,113.0,7744,9,0,well3637_day01_well.png,3637,3637,13,125.0,8649,817,551,well3637_day13_well.png,0.43327821739229583
262,2412,1,120.0,7832,26,0,well2412_day01_well.png,2412,2412,13,131.0,13375,3602,2780,well2412_day13_well.png,2.1860498082587703
263,2778,1,120.0,8277,150,106,well2778_day01_well.png,2778,2778,13,129.0,8556,1177,844,well2778_day13_well.png,0.6636784309965476
264,3693,1,119.0,7920,236,0,well3693_day01_well.png,3693,3693,13,130.0,8099,396,167,well3693_day13_well.png,0.13132025826590454
265,3479,1,116.0,9660,9,0,well3479_day01_well.png,3479,3479,13,126.0,8464,151,0,well3479_day13_well.png,0.0
266,3394,1,117.0,8188,0,0,well3394_day01_well.png,3394,3394,13,127.0,8820,14,0,well3394_day13_well.png,0.0
267,354,1,145.0,8772,40,0,well0354_day01_well.png,0354,354,13,139.0,7395,49,0,well0354_day13_well.png,0.0
268,701,1,139.0,7224,468,44,well0701_day01_well.png,0701,701,13,148.0,8010,207,0,well0701_day13_well.png,0.0
269,2293,1,117.0,8190,27,0,well2293_day01_well.png,2293,2293,13,128.0,8544,54,0,well2293_day13_well.png,0.0
270,2093,1,121.0,8188,243,146,well2093_day01_well.png,2093,2093,13,130.0,8554,515,384,well2093_day13_well.png,0.3019579591263913
271,745,1,137.0,7310,863,322,well0745_day01_well.png,0745,745,13,148.0,7920,626,186,well0745_day13_well.png,0.1462608864518458
272,3726,1,122.0,8188,14,0,well3726_day01_well.png,3726,3726,13,131.0,9801,1052,983,well3726_day13_well.png,0.772980921409486
273,891,1,134.0,7568,441,395,well0891_day01_well.png,0891,891,13,137.0,7740,1960,1692,well0891_day13_well.png,1.3305022574006617
274,3956,1,93.0,9702,153,0,well3956_day01_well.png,3956,3956,13,100.0,10640,597,414,well3956_day13_well.png,0.3255484246831406
275,1621,1,140.0,7650,227,176,well1621_day01_well.png,1621,1621,13,134.0,7719,546,429,well1621_day13_well.png,0.3373436574615153
276,4634,1,116.0,8280,196,116,well4634_day01_well.png,4634,4634,13,125.0,9476,2321,2242,well4634_day13_well.png,1.762994125941066
277,2736,1,119.0,8004,49,0,well2736_day01_well.png,2736,2736,13,129.0,9858,87,0,well2736_day13_well.png,0.0
278,826,1,141.0,7482,857,657,well0826_day01_well.png,0826,826,13,145.0,7743,368,0,well0826_day13_well.png,0.0
279,3404,1,117.0,8190,14,0,well3404_day01_well.png,3404,3404,13,127.0,9672,2450,2183,well3404_day13_well.png,1.7165995436794588
280,651,1,142.0,7744,144,0,well0651_day01_well.png,0651,651,13,146.0,7743,106,0,well0651_day13_well.png,0.0
281,1352,1,125.0,8265,27,0,well1352_day01_well.png,1352,1352,13,131.0,6083,57,0,well1352_day13_well.png,0.0
282,1161,1,134.0,8740,1570,1529,well1161_day01_well.png,1161,1161,13,132.0,8280,48,0,well1161_day13_well.png,0.0
283,389,1,144.0,7650,565,250,well0389_day01_well.png,0389,389,13,143.0,7650,1020,358,well0389_day13_well.png,0.28151288897720855
284,726,1,140.0,7568,664,344,well0726_day01_well.png,0726,726,13,147.0,8008,1138,800,well0726_day13_well.png,0.6290790815133152
285,1999,1,118.0,9120,146,0,well1999_day01_well.png,1999,1999,13,132.0,6240,56,0,well1999_day13_well.png,0.0
286,2502,1,120.0,8100,492,439,well2502_day01_well.png,2502,2502,13,99.0,13338,11696,11567,well2502_day13_well.png,9.095697169830647
287,1981,1,135.0,7052,101,0,well1981_day01_well.png,1981,1981,13,134.0,8265,521,401,well1981_day13_well.png,0.31532588960854924
288,4683,1,117.0,8099,246,229,well4683_day01_well.png,4683,4683,13,126.0,8730,25,0,well4683_day13_well.png,0.0
289,4725,1,117.0,8730,123,0,well4725_day01_well.png,4725,4725,13,126.0,8648,774,77,well4725_day13_well.png,0.06054886159565659
290,4406,1,117.0,8099,381,350,well4406_day01_well.png,4406,4406,13,126.0,8265,86,0,well4406_day13_well.png,0.0
291,1595,1,124.0,8265,56,0,well1595_day01_well.png,1595,1595,13,133.0,6720,100,0,well1595_day13_well.png,0.0
292,2479,1,122.0,7896,16,0,well2479_day01_well.png,2479,2479,13,131.0,8091,181,116,well2479_day13_well.png,0.0912164668194307
293,743,1,139.0,7998,820,105,well0743_day01_well.png,0743,743,13,145.0,7740,1538,1462,well0743_day13_well.png,1.1496420214655836
294,319,1,141.0,7569,13,0,well0319_day01_well.png,0319,319,13,135.0,9312,3482,3124,well0319_day13_well.png,2.4565538133094957
295,1787,1,132.0,9828,522,472,well1787_day01_well.png,1787,1787,13,137.0,8184,354,192,well1787_day13_well.png,0.15097897956319564
296,795,1,138.0,7138,54,0,well0795_day01_well.png,0795,795,13,139.0,7392,119,0,well0795_day13_well.png,0.0
297,4732,1,117.0,8190,687,264,well4732_day01_well.png,4732,4732,13,127.0,8645,1432,1381,well4732_day13_well.png,1.0859477644623603
298,1468,1,130.0,8742,35,0,well1468_day01_well.png,1468,1468,13,134.0,6720,60,0,well1468_day13_well.png,0.0
299,2890,1,119.0,8096,21,0,well2890_day01_well.png,2890,2890,13,129.0,8277,38,0,well2890_day13_well.png,0.0
300,631,1,142.0,7740,83,0,well0631_day01_well.png,0631,631,13,148.0,9212,938,557,well0631_day13_well.png,0.43799631050364574
301,1784,1,137.0,6972,19,0,well1784_day01_well.png,1784,1784,13,136.0,8736,1965,1811,well1784_day13_well.png,1.4240777707757672
302,1324,1,135.0,6966,30,0,well1324_day01_well.png,1324,1324,13,134.0,7224,1159,964,well1324_day13_well.png,0.7580402932235448
303,2339,1,118.0,8460,13,0,well2339_day01_well.png,2339,2339,13,128.0,9016,388,156,well2339_day13_well.png,0.12267042089509647
304,2489,1,120.0,8245,436,418,well2489_day01_well.png,2489,2489,13,131.0,8428,4,0,well2489_day13_well.png,0.0
305,913,1,136.0,7308,36,0,well0913_day01_well.png,0913,913,13,137.0,7568,21,0,well0913_day13_well.png,0.0
306,1582,1,138.0,7225,278,0,well1582_day01_well.png,1582,1582,13,133.0,6885,1380,1066,well1582_day13_well.png,0.8382478761164925
307,3024,1,119.0,8096,33,0,well3024_day01_well.png,3024,3024,13,132.0,6560,239,0,well3024_day13_well.png,0.0
308,152,1,147.0,7216,47,0,well0152_day01_well.png,0152,152,13,137.0,6630,148,0,well0152_day13_well.png,0.0
309,287,1,147.0,7830,12,0,well0287_day01_well.png,0287,287,13,148.0,7826,31,0,well0287_day13_well.png,0.0
310,1029,1,134.0,10201,474,44,well1029_day01_well.png,1029,1029,13,133.0,9494,2565,1878,well1029_day13_well.png,1.4767631438525075
311,4045,1,118.0,8099,8,0,well4045_day01_well.png,4045,4045,13,129.0,8008,326,301,well4045_day13_well.png,0.23669100441938484
312,3873,1,81.0,9021,600,328,well3873_day01_well.png,3873,3873,13,130.0,8460,1459,1110,well3873_day13_well.png,0.8728472255997248
313,3217,1,117.0,8277,276,242,well3217_day01_well.png,3217,3217,13,126.0,9588,700,479,well3217_day13_well.png,0.3766611000560975
314,761,1,138.0,7225,1349,1306,well0761_day01_well.png,0761,761,13,143.0,7920,969,587,well0761_day13_well.png,0.46158677606039505
315,4679,1,119.0,8280,8,0,well4679_day01_well.png,4679,4679,13,81.0,11877,8906,8458,well4679_day13_well.png,6.650938589299525
316,1796,1,120.0,8366,29,0,well1796_day01_well.png,1796,1796,13,130.0,9975,40,0,well1796_day13_well.png,0.0
317,2934,1,119.0,8372,2,0,well2934_day01_well.png,2934,2934,13,129.0,8827,910,34,well2934_day13_well.png,0.026735860964315895
318,4495,1,116.0,8099,1376,1358,well4495_day01_well.png,4495,4495,13,126.0,8832,2413,2350,well4495_day13_well.png,1.8479198019453633
319,963,1,139.0,7310,97,0,well0963_day01_well.png,0963,963,13,138.0,7138,17,0,well0963_day13_well.png,0.0
320,3576,1,118.0,8272,4,0,well3576_day01_well.png,3576,3576,13,128.0,8366,98,0,well3576_day13_well.png,0.0
321,3871,1,91.0,12168,2195,1732,well3871_day01_well.png,3871,3871,13,128.0,8190,314,186,well3871_day13_well.png,0.1462608864518458
322,1699,1,118.0,8100,17,0,well1699_day01_well.png,1699,1699,13,129.0,8084,37,0,well1699_day13_well.png,0.0
323,1879,1,118.0,7820,631,103,well1879_day01_well.png,1879,1879,13,130.0,8448,3329,2791,well1879_day13_well.png,2.1946996456295786
324,996,1,132.0,8544,1702,1333,well0996_day01_well.png,0996,996,13,133.0,8184,2236,2045,well0996_day13_well.png,1.608083402118412
325,4421,1,117.0,7743,1056,951,well4421_day01_well.png,4421,4421,13,125.0,8460,227,124,well4421_day13_well.png,0.09750725763456386
326,1556,1,121.0,8008,32,0,well1556_day01_well.png,1556,1556,13,133.0,10120,307,51,well1556_day13_well.png,0.040103791446473844
327,653,1,141.0,8084,32,0,well0653_day01_well.png,0653,653,13,144.0,7740,47,0,well0653_day13_well.png,0.0
328,1657,1,119.0,8188,160,0,well1657_day01_well.png,1657,1657,13,128.0,11449,414,0,well1657_day13_well.png,0.0
329,3544,1,117.0,8460,6,0,well3544_day01_well.png,3544,3544,13,127.0,8827,25,0,well3544_day13_well.png,0.0
330,3821,1,122.0,8099,167,0,well3821_day01_well.png,3821,3821,13,131.0,8460,787,576,well3821_day13_well.png,0.45293693868958695
331,3065,1,119.0,8272,26,0,well3065_day01_well.png,3065,3065,13,131.0,8645,670,166,well3065_day13_well.png,0.1305339094140129
332,1013,1,132.0,7221,106,0,well1013_day01_well.png,1013,1013,13,131.0,8645,7,0,well1013_day13_well.png,0.0
333,2534,1,122.0,8075,100,0,well2534_day01_well.png,2534,2534,13,133.0,6557,117,0,well2534_day13_well.png,0.0
334,1878,1,120.0,8342,24,0,well1878_day01_well.png,1878,1878,13,129.0,9506,965,670,well1878_day13_well.png,0.5268537307674015
335,2144,1,128.0,9600,597,384,well2144_day01_well.png,2144,2144,13,129.0,8464,1112,847,well2144_day13_well.png,0.6660374775522224
336,769,1,139.0,7743,1840,1712,well0769_day01_well.png,0769,769,13,142.0,8099,1611,1553,well0769_day13_well.png,1.221199766987723
337,4531,1,117.0,8008,0,0,well4531_day01_well.png,4531,4531,13,125.0,8730,395,126,well4531_day13_well.png,0.09907995533834714
338,3747,1,122.0,8096,329,271,well3747_day01_well.png,3747,3747,13,132.0,8648,629,387,well3747_day13_well.png,0.3043170056820662
339,1394,1,121.0,7917,45,0,well1394_day01_well.png,1394,1394,13,128.0,10137,828,624,well1394_day13_well.png,0.4906816835803859
340,2123,1,129.0,8550,751,642,well2123_day01_well.png,2123,2123,13,132.0,8550,568,288,well2123_day13_well.png,0.22646846934479348
341,3867,1,119.0,7826,14,0,well3867_day01_well.png,3867,3867,13,129.0,8648,162,55,well3867_day13_well.png,0.043249186854040424
342,2730,1,119.0,7998,10,0,well2730_day01_well.png,2730,2730,13,128.0,8556,16,0,well2730_day13_well.png,0.0
343,2047,1,128.0,9568,135,0,well2047_day01_well.png,2047,2047,13,136.0,7308,92,0,well2047_day13_well.png,0.0
344,1597,1,121.0,9540,33,0,well1597_day01_well.png,1597,1597,13,131.0,8010,264,0,well1597_day13_well.png,0.0
345,1606,1,135.0,7225,33,0,well1606_day01_well.png,1606,1606,13,137.0,11514,986,341,well1606_day13_well.png,0.2681449584950506
346,119,1,140.0,7396,148,0,well0119_day01_well.png,0119,119,13,137.0,7482,121,0,well0119_day13_well.png,0.0
347,4442,1,116.0,3904,1555,1498,well4442_day01_well.png,4442,4442,13,125.0,4290,1708,1612,well4442_day13_well.png,1.2675943492493302
348,4712,1,117.0,7826,26,0,well4712_day01_well.png,4712,4712,13,127.0,8366,688,208,well4712_day13_well.png,0.16356056119346196
349,393,1,144.0,7380,146,0,well0393_day01_well.png,0393,393,13,139.0,7040,427,0,well0393_day13_well.png,0.0
350,4522,1,116.0,8096,8,0,well4522_day01_well.png,4522,4522,13,125.0,9672,99,0,well4522_day13_well.png,0.0
351,3270,1,117.0,7921,484,391,well3270_day01_well.png,3270,3270,13,127.0,8550,83,0,well3270_day13_well.png,0.0
352,4430,1,117.0,8190,858,402,well4430_day01_well.png,4430,4430,13,127.0,8277,856,282,well4430_day13_well.png,0.2217503762334436
353,3208,1,119.0,9360,46,0,well3208_day01_well.png,3208,3208,13,128.0,9660,5697,5269,well3208_day13_well.png,4.1432721006170725
354,2539,1,120.0,9345,60,0,well2539_day01_well.png,2539,2539,13,132.0,9405,76,0,well2539_day13_well.png,0.0
355,107,1,150.0,7832,85,0,well0107_day01_well.png,0107,107,13,141.0,7476,54,0,well0107_day13_well.png,0.0
356,3753,1,120.0,7743,16,0,well3753_day01_well.png,3753,3753,13,126.0,8265,3537,3289,well3753_day13_well.png,2.586301373871617
357,4574,1,117.0,7917,3,0,well4574_day01_well.png,4574,4574,13,127.0,8989,1022,671,well4574_day13_well.png,0.5276400796192932
358,4762,1,117.0,8464,17,0,well4762_day01_well.png,4762,4762,13,127.0,8645,81,0,well4762_day13_well.png,0.0
359,78,1,140.0,14592,2800,2237,well0078_day01_well.png,0078,78,13,138.0,11664,1583,1320,well0078_day13_well.png,1.03798048449697
360,2030,1,125.0,8277,841,482,well2030_day01_well.png,2030,2030,13,136.0,7055,214,120,well2030_day13_well.png,0.09436186222699729
361,2871,1,118.0,8370,1600,1210,well2871_day01_well.png,2871,2871,13,128.0,8463,5,0,well2871_day13_well.png,0.0
362,3865,1,120.0,8463,393,342,well3865_day01_well.png,3865,3865,13,129.0,9646,2435,1960,well3865_day13_well.png,1.5412437497076223
363,3325,1,118.0,8010,13,0,well3325_day01_well.png,3325,3325,13,128.0,8550,522,385,well3325_day13_well.png,0.30274430797828294
364,3860,1,119.0,8096,117,0,well3860_day01_well.png,3860,3860,13,131.0,11990,1169,656,well3860_day13_well.png,0.5158448468409185
365,2739,1,120.0,8004,38,0,well2739_day01_well.png,2739,2739,13,129.0,8463,62,0,well2739_day13_well.png,0.0
366,1721,1,140.0,7395,129,0,well1721_day01_well.png,1721,1721,13,136.0,7221,187,0,well1721_day13_well.png,0.0
367,2847,1,118.0,9476,258,215,well2847_day01_well.png,2847,2847,13,128.0,8924,1463,923,well2847_day13_well.png,0.7257999902959874
368,349,1,148.0,8008,70,0,well0349_day01_well.png,0349,349,13,145.0,8008,167,0,well0349_day13_well.png,0.0
369,3002,1,116.0,7920,23,0,well3002_day01_well.png,3002,3002,13,131.0,8928,337,120,well3002_day13_well.png,0.09436186222699729
370,2040,1,134.0,7138,136,0,well2040_day01_well.png,2040,2040,13,133.0,7140,1090,934,well2040_day13_well.png,0.7344498276667955
371,427,1,143.0,8624,165,0,well0427_day01_well.png,0427,427,13,147.0,7826,332,170,well0427_day13_well.png,0.13367930482157947
372,2677,1,121.0,8930,190,0,well2677_day01_well.png,2677,2677,13,132.0,8556,684,25,well2677_day13_well.png,0.0196587212972911
373,3424,1,118.0,8280,593,453,well3424_day01_well.png,3424,3424,13,128.0,9135,22,0,well3424_day13_well.png,0.0
374,3456,1,118.0,8184,16,0,well3456_day01_well.png,3456,3456,13,127.0,8742,220,25,well3456_day13_well.png,0.0196587212972911
375,880,1,138.0,7140,2767,2694,well0880_day01_well.png,0880,880,13,141.0,7656,1736,1465,well0880_day13_well.png,1.1520010680212585
